,Unnamed: 0,index,Unnamed: 0.1,posts,Mach,LSRP12,LSRP2,NRSM,languages,Length,sentiment,person,Person,sentiment score
3193,6180,9172,9172,Couldn't be more relatable 🙄,53,3.1,2.3,12,en,28,joy,74,74,0.918228209
3194,6181,9173,9173,If you're 'Curious' then you should watch this video.,53,3.1,2.3,12,en,53,surprise,74,74,0.989756525
3195,6182,9174,9174,Pretty much,53,3.1,2.3,12,en,11,anger,74,74,0.532589018
3196,6183,9176,9176,An accurate representation of me before exams 👌🏼,53,3.1,2.3,12,en,48,joy,74,74,0.987711132
3197,6184,9178,9178,"If you're aiming for IUT, then get yourself admitted to Tesla. For any queries you can contact me.",53,3.1,2.3,12,en,98,joy,74,74,0.71928215
3198,6185,9179,9179,She knows how to put it back in,53,3.1,2.3,12,en,31,joy,74,74,0.930998027
3199,6186,9180,9180,Effective ways for improving your spoken English 👇🏻,53,3.1,2.3,12,en,51,joy,74,74,0.995000243
3200,6188,9183,9183,And going back to Uni after a vacation is another one :3,53,3.1,2.3,12,en,56,anger,74,74,0.500613749
3201,6189,9184,9184,A few things about time travel,53,3.1,2.3,12,en,30,anger,74,74,0.549802542
3202,6190,9185,9185,Freshers do give a read,53,3.1,2.3,12,en,23,joy,74,74,0.965076029
3203,6191,9186,9186,Get yourself a clear idea about bitcoins by watching this video.,53,3.1,2.3,12,en,64,joy,74,74,0.9835639
3204,6193,9190,9190,A token of love for my love 💐,53,3.1,2.3,12,en,29,joy,74,74,0.656735063
3205,6195,9195,9195,Every semester is the worst one if you consider it to be 😔,53,3.1,2.3,12,en,58,joy,74,74,0.570219159
3206,6196,9197,9197,Not every shopkeeper is a Dormammu 😪,53,3.1,2.3,12,en,36,anger,74,74,0.928709626
3207,6197,9199,9199,This 😂,53,3.1,2.3,12,en,6,anger,74,74,0.440016448
3208,6199,9202,9202,The cake looks delicious 😌,53,3.1,2.3,12,en,26,joy,74,74,0.998784602
3209,6200,9205,9205,Good one xD,53,3.1,2.3,12,en,11,joy,74,74,0.995307505
3210,6203,9209,9209,Take a deep breath and let it go 🌫️,53,3.1,2.3,12,en,35,joy,74,74,0.719118774
3211,6204,9210,9210,This TVC 👌🏼💯,53,3.1,2.3,12,en,12,anger,74,74,0.459532201
3212,6205,9211,9211,This Summer ⚽🏆♥,53,3.1,2.3,12,en,15,joy,74,74,0.778487086
3213,6206,9213,9213,Can relate 🙄,53,3.1,2.3,12,en,12,joy,74,74,0.769629836
3214,6207,9214,9214,Admission going on ♥,53,3.1,2.3,12,en,20,joy,74,74,0.677614212
3215,6208,9215,9215,Indulged in the game of shadows 👤,53,3.1,2.3,12,en,33,joy,74,74,0.976457775
3216,6209,9218,9218,"Hey everyone! 
Our two teams from BTM dept. of IUT named as Team Rebels and Team New B are participating in Brand Master 2018. The second round of the competition is an online TVC round. The link of the TVCs attached below! 

Team Rebels: https://youtu.be/Nr1WOAXvr64

Team New B: https://youtu.be/NG0zItiT7Z8

Hope you watch the video and a give thumbs up to the little effort they made ♥
Do give it a share if possible❤️

#IUT
#TeamRebels
#TeamNewB",53,3.1,2.3,12,en,450,joy,74,74,0.987110734
3217,6211,9221,9221,"This TVC has been made by my friend, Mahfuzul Alam's team. Do give it a watch ♥",53,3.1,2.3,12,en,79,joy,74,74,0.644079745
3218,6212,9222,9222,*phew*,53,3.1,2.3,12,en,6,anger,74,74,0.564422369
3219,6213,9224,9224,The war is near.,53,3.1,2.3,12,en,16,anger,74,74,0.663753092
3220,6214,9225,9225,Sums it up.,53,3.1,2.3,12,en,11,anger,74,74,0.825172007
3221,6216,9228,9228,Public transport safety has now become a crucial issue that has to be ensured without any delay.,53,3.1,2.3,12,en,96,joy,74,74,0.994848728
3222,6218,9230,9230,Couldn't be more accurate :3,53,3.1,2.3,12,en,28,joy,74,74,0.92988205
3223,6219,9231,9231,"Because whatever is legit deserves full support.
#ReformQuotaBD",53,3.1,2.3,12,en,63,joy,74,74,0.986656725
3225,6221,9233,9233,"Everything's set.
Only some more hours to go! 🕒
#gethyped",53,3.1,2.3,12,en,57,joy,74,74,0.514120996
3226,6222,9234,9234,#ChillsOverThrills,53,3.1,2.3,12,en,18,joy,74,74,0.379862487
3227,6224,9237,9237,This ♥,53,3.1,2.3,12,en,6,anger,74,74,0.495525002
3228,6225,9238,9238,EEE class.,53,3.1,2.3,12,en,10,fear,74,74,0.6236009
3229,6227,9241,9241,The things we called 'Happiness' at that time ♥,53,3.1,2.3,12,en,47,joy,74,74,0.97284317
3230,6231,9245,9245,Where are those HAHAs at? 🐸,53,3.1,2.3,12,en,27,anger,74,74,0.716299891
3231,6234,9249,9249,Sounds fun 🤔,53,3.1,2.3,12,en,12,joy,74,74,0.998004258
3232,6235,9251,9251,Do check out this TVC and you can tell your friends to see it too 😃,53,3.1,2.3,12,en,67,joy,74,74,0.932771921
3233,6237,9253,9253,Boulevard of broken dreams? 👣,53,3.1,2.3,12,en,29,sadness,74,74,0.990547478
3234,6240,9258,9258,"Aesthetic itself ♥
#IUT",53,3.1,2.3,12,en,23,joy,74,74,0.971354842
3235,6241,9259,9259,These shows were actually the thing back then ♥,53,3.1,2.3,12,en,47,joy,74,74,0.554032683
3236,6242,9260,9260,And finally it's done.,53,3.1,2.3,12,en,22,joy,74,74,0.974194884
3237,6244,9262,9262,Last chill before the upcoming death schedule..... 🙂 Asif looks like he's hyped for the next week though. :v,54,3.3,3.8,16,en,108,joy,75,75,0.93479979
3238,6246,9264,9264,Another final vs India and another sigh........ Whatever the result is.. Well played..  It would've been in our favour if the batting didn't collapse. Another 20runs was crucial indeed. :),54,3.3,3.8,16,en,188,joy,75,75,0.996997476
3239,6248,9266,9266,Oh fuck yes...!!! What a nerve wrecking over. Thought for a moment that this will be a boundary in the last ball -_- .... But all's well that ends well... Congratulations BD.. Fuck you Karthik... -_-,54,3.3,3.8,16,en,199,joy,75,75,0.99678576
3240,6249,9267,9267,Reality strikes hard but imagination doesn't. ❤️,54,3.3,3.8,16,en,48,joy,75,75,0.880085945
3241,6250,9269,9269,What a sensational knock by Mushfiq...❤️ Though 20% credit goes to Rubel and Mustafiz....🐸,54,3.3,3.8,16,en,90,joy,75,75,0.933600426
3242,6252,9271,9271,"Your friends are the reflection of your attitude... ☻
- বাণীতে আমাদের ইফতি ভাই😂😂",54,3.3,3.8,16,en,80,joy,75,75,0.641410649
3243,6254,9274,9274,This is just too dope....!!!! 😍😍😍❤️❤️,54,3.3,3.8,16,en,37,anger,75,75,0.963682115
3244,6255,9275,9275,"Time actually flies.. As fellow neighbours and schoolmates the childhood we spent is actually something I miss the most.  
 আইচ্ছা যেতাউ অউক, কানাডাত গিয়া বুলি জিও না। ইনশাল্লাহ আবার দেখা অইব। 😌",54,3.3,3.8,16,en,194,sadness,75,75,0.72462517
3245,6256,9276,9276,Family time is the best time to cherish. And for the last few months I am feeling it. I really miss them .. ☺️,54,3.3,3.8,16,en,110,sadness,75,75,0.982432067
3246,6257,9277,9277,Family time is the best time to cherish. And for the last few months I am feeling it. I really miss them .. ☺️,54,3.3,3.8,16,en,110,sadness,75,75,0.982432067
3247,6258,9278,9278,Possessed.....💀,54,3.3,3.8,16,en,15,fear,75,75,0.765808225
3248,6260,9280,9280,"01.08.2018.... Truly an unforgettable day... <3
#freshers",54,3.3,3.8,16,en,57,sadness,75,75,0.974706769
3249,6261,9281,9281,Just Freddie things.. 💙,54,3.3,3.8,16,en,23,anger,75,75,0.677958369
3251,6264,9284,9284,"Nothing to say.... Vaira ja dekhaisen……  <3
#EEE16shera",54,3.3,3.8,16,en,55,anger,75,75,0.462676495
3252,6265,9285,9285,"Unplanned events always leaves you with the best memories...  :3
EEE'17 is ❤",54,3.3,3.8,16,en,76,sadness,75,75,0.919487417
3253,6266,9286,9286,"Well the final was anticlimatic unlike the whole WC.. Griezeman's grieve ends... :3 Congratulations France. Next year they'll comeback even stronger.. And probably have more supporters as well.. :3 
#adioswc2018
#best_wc_ever❤",54,3.3,3.8,16,en,226,joy,75,75,0.997545183
3254,6267,9287,9287,Eita ki comedy show choltese? -_-,54,3.3,3.8,16,en,33,anger,75,75,0.603947699
3255,6268,9288,9288,What the hell is the GK doing? -_- Spectating the match or what?,54,3.3,3.8,16,en,64,fear,75,75,0.375950664
3256,6269,9289,9289,Is it just badluck or is it Putin's schemes? 🐸,54,3.3,3.8,16,en,46,anger,75,75,0.963754535
3257,6270,9290,9290,Perisic..! 🔥,54,3.3,3.8,16,en,12,anger,75,75,0.65499568
3258,6271,9291,9291,What a beautiful header by Mandzukic.. 🙃,54,3.3,3.8,16,en,40,joy,75,75,0.99430424
3259,6272,9292,9292,Belgium has played the best football in this WC. It's a sad thing to not see them in the finals... :|,54,3.3,3.8,16,en,101,sadness,75,75,0.997265577
3260,6273,9293,9293,"Probably witnessed the best match of WC.. Japan didn't seem a team that is ranked 61. Probably the tendency of attacking too much backfired. And Belgium.. They aren't favourites for nothing. What an unbelievable comeback. The goalkeepers were inhuman 😑.. 

Football is an unpredictable game. The WC is following this maxim through and through...😌 And samurais.. You've won our heart.. ❤❤
#wc18
#best_so_far🔥🔥",54,3.3,3.8,16,en,408,anger,75,75,0.948549032
3261,6274,9294,9294,Wtf!! Shit it's 2-0..!! 😆😆,54,3.3,3.8,16,en,26,anger,75,75,0.913742661
3262,6275,9295,9295,"Is another upset incoming....!!!? What a goal!! 😍😍😍
Nihongo Gambatte...😂😂",54,3.3,3.8,16,en,73,anger,75,75,0.914646804
3263,6277,9297,9297,woah.. what an intense start...!👌,54,3.3,3.8,16,en,33,joy,75,75,0.979933143
3264,6278,9298,9298,Putin....! what are you plotting...! 😱😱😱,54,3.3,3.8,16,en,40,anger,75,75,0.989351332
3265,6279,9299,9299,So Putin never intended to give away the cup huh.  🐸,54,3.3,3.8,16,en,52,anger,75,75,0.987828016
3266,6280,9300,9300,"The dream of having a heated rivalry turned into a sad meetup at airport.😖
Probably the end of wc career for both of them. :/",54,3.3,3.8,16,en,125,anger,75,75,0.996909559
3267,6281,9301,9301,Guess pure gold can be found from Farmer's League too.. What a goal.. 💜,54,3.3,3.8,16,en,71,joy,75,75,0.996204197
3268,6282,9302,9302,Pepe keeps portugal alive...!! What a header...The game is on..!,54,3.3,3.8,16,en,64,joy,75,75,0.969638348
3269,6283,9303,9303,Cavani and Suarez.. What a deadly duo... 😰,54,3.3,3.8,16,en,42,anger,75,75,0.989319444
3270,6284,9304,9304,"Was the third goal a farewell gift for Messi? :3
Jokes aside.. Great work by the frenchmen.  They actually have the potential to do something big. 👏👏👏",54,3.3,3.8,16,en,150,joy,75,75,0.997346044
3271,6285,9305,9305,Everything is going as expected.. Right folks? :p,54,3.3,3.8,16,en,49,joy,75,75,0.89248693
3272,6287,9307,9307,What was that..!!! 😱😱 First Nacho and now Pavard... Are defenders only good at making this shot? :3,54,3.3,3.8,16,en,99,joy,75,75,0.918954253
3273,6288,9308,9308,What a blinder of a finish...!! :o,54,3.3,3.8,16,en,34,anger,75,75,0.77284348
3274,6289,9309,9309,Gambling with food 😂😂,54,3.3,3.8,16,en,21,anger,75,75,0.8003667
3275,6290,9310,9310,"Brasil is slowly showing it's true colors.....! <3 
Coutinho the main man of the group matches.. What a worldcup this guy's having.. Hoping for the best....!👊👊👊",54,3.3,3.8,16,en,160,joy,75,75,0.997156858
3276,6291,9311,9311,german fans .. feeling sorry for them as they thought we will take revenge at best of 16..... please qualify first dudes....!!!!🤣🤣🤣🤣😂😂😂,54,3.3,3.8,16,en,135,sadness,75,75,0.998857856
3277,6292,9312,9312,higuuuuain at his usual form again. :v,54,3.3,3.8,16,en,38,fear,75,75,0.354053855
3278,6293,9313,9313,Iran was one shot away from glory. They missed it. :),54,3.3,3.8,16,en,53,sadness,75,75,0.695033312
3279,6294,9314,9314,"what a goal....! what a climax..! turning the tables yet again... yet a another german classic.. 
kroose.. vyrevy.. <3",54,3.3,3.8,16,en,118,joy,75,75,0.978380501
3280,6295,9315,9315,And now Hazard....!! 😍 Belgium is literally toying with Tunisia... :3,54,3.3,3.8,16,en,69,anger,75,75,0.431989104
3281,6296,9316,9316,What a chip by Lukaku...😍😍,54,3.3,3.8,16,en,26,anger,75,75,0.700040936
3282,6297,9317,9317,22minutes and already 2-1 and still counting... Hoping for a high scoring match :3,54,3.3,3.8,16,en,82,joy,75,75,0.996993542
3283,6299,9319,9319,What a comeback by Switzerland!! Probably the first one in this worldcup.... :o,54,3.3,3.8,16,en,79,joy,75,75,0.946232855
3284,6300,9320,9320,That is what we expect from you man...! <3,54,3.3,3.8,16,en,42,joy,75,75,0.807626486
3285,6301,9321,9321,"That is what you need to win worldcup. Perseverance and patience. Not lying down on the ground after every little clashes. :)
coutinho...  <3",54,3.3,3.8,16,en,141,anger,75,75,0.744766057
3286,6303,9323,9323,"And LM10 scores...!! 
#GOAT. :v",54,3.3,3.8,16,en,31,anger,75,75,0.582243979
3287,6305,9325,9325,Iran really has some sensational talents... What a playmaking and defending man...!,54,3.3,3.8,16,en,83,joy,75,75,0.974462628
3288,6306,9326,9326,"Cocaine: 1 - Anime: 2
Is another upset incoming...!!? 😍😍",54,3.3,3.8,16,en,56,anger,75,75,0.742354453
3289,6309,9329,9329,Kane.....😍 Always there when you need him...! 😎😎,54,3.3,3.8,16,en,48,anger,75,75,0.518190563
3290,6311,9331,9331,That is what you call a dominating start....!! Coutinho what a finish man.!!! 😍😍😍,54,3.3,3.8,16,en,81,joy,75,75,0.767925262
3291,6312,9332,9332,That is what you call a maestro..... Mesmerizing...❤,54,3.3,3.8,16,en,52,joy,75,75,0.681706369
3292,6313,9333,9333,"Today has been a special day for me. Feeling ecstatic to be a part of this family. 😊😊
#IutiansfromSylhet <3",54,3.3,3.8,16,en,107,joy,75,75,0.998568535
3293,6314,9334,9334,"Time and place changes. But the place you belong doesn't.. :)
#Batch15 <3",54,3.3,3.8,16,en,73,joy,75,75,0.453816473
3294,6315,9335,9335,"A day to be remembered..! <3
#GrandIftar
#Batch15 <3",54,3.3,3.8,16,en,52,joy,75,75,0.941832602
3295,6319,9339,9339,"When you have nothing to do at  vacation so you just loiter around and pose for group selfies. ☻☻
#semestervacationfact",54,3.3,3.8,16,en,119,joy,75,75,0.85596776
3296,6323,9343,9343,"Sometimes unexpected events create the funniest situations and this one was one of them..... 😂😂
Towhidul Tonmoy brother you're looking great here so don't worry. :3",54,3.3,3.8,16,en,164,joy,75,75,0.998524606
3297,6324,9344,9344,Never expected too much from it as because they say 'old is gold.' But I'm just amazed by how good the show was..!! One of the best handled sequels tilll now. The best thing is  that it's not gonna end at just season 1. Waiting for season 2..😤😤,54,3.3,3.8,16,en,244,surprise,75,75,0.991450489
3298,6327,9347,9347,Excursion 2018 loading........ 😎,54,3.3,3.8,16,en,32,joy,75,75,0.669291914
3299,6329,9349,9349,"The most adventurous trip till now.!!😤 The waterfall itself wasn't that special. But the journey was just mind boggling..❤️
Waiting for the next vacation.😎
#latepost 
#sreemangaltour",54,3.3,3.8,16,en,182,joy,75,75,0.989520311
3300,6330,9350,9350,In the midst of nowhere.,54,3.3,3.8,16,en,24,fear,75,75,0.91304177
3301,6333,9353,9353,Brings back memories. :),54,3.3,3.8,16,en,24,joy,75,75,0.795255959
3302,6335,9355,9355,Unbelievable.....One of the best wins till now.. Mahmudullah you beauty....!!!! ❤️❤️❤️❤️❤️,54,3.3,3.8,16,en,90,joy,75,75,0.965474725
3303,6338,9358,9358,Treat by Mohammad Jun-nurain Tajwar. 😍,54,3.3,3.8,16,en,38,anger,75,75,0.559737384
3304,6340,9361,9361,And the endless roaming continues.. 😂,54,3.3,3.8,16,en,37,joy,75,75,0.952366173
3305,6341,9363,9363,"Well...... I just can't get enough of this color.  :3
#backtoblack 😎",54,3.3,3.8,16,en,68,joy,75,75,0.526682675
3306,6342,9364,9364,"Should've started it earlier.🐸
#gem",54,3.3,3.8,16,en,35,joy,75,75,0.743681252
3307,6343,9365,9365,wtf was that. :o,54,3.3,3.8,16,en,16,anger,75,75,0.764440536
3308,6344,9366,9366,When friends come to your home and we have nothing to do.. :3,54,3.3,3.8,16,en,61,anger,75,75,0.850051224
3309,6346,9368,9368,Unplanned trips are said to be the best. :3 Hope that it will be. :v,54,3.3,3.8,16,en,68,sadness,75,75,0.559901834
3310,6347,9369,9369,"At last...! Alhamdulillah for everything........ :)
#iut",54,3.3,3.8,16,en,56,anger,75,75,0.490536511
3312,6350,9372,9372,Came across a rare gem. It's quite hard to find these types of out of genre movies now a days. ❤❤,54,3.3,3.8,16,en,97,joy,75,75,0.972948015
3313,6351,9373,9373,"Didn't wan't to believe it till the end. But I just have to admit it. 

'The light on the horizon was brighter yesterday,
With shadows floating over, the scars begin to fade.
We said it was forever but then it slipped away,
Standing at the end of the final masquerade.'

I really wish that it was a masquerade",54,3.3,3.8,16,en,309,joy,75,75,0.460869581
3314,6352,9374,9374,Shit man.. xD it was too hilarious.. 😂😂😂,54,3.3,3.8,16,en,40,joy,75,75,0.879470885
3315,6353,9375,9375,Met them after ages.. 😁😁,54,3.3,3.8,16,en,24,joy,75,75,0.49876222
3316,6354,9376,9376,"Suddenly met Sufi Vai.. That's what you call a coincidence.. 😆😆
#arbovirus",54,3.3,3.8,16,en,74,fear,75,75,0.542824626
3317,6356,9378,9378,"Cousin's Get together after ages.. 😁😁
#anika_apur_holud_shondha",54,3.3,3.8,16,en,63,joy,75,75,0.598818362
3318,6358,9380,9380,Obligatory Eid selfie.😆 Eid Mubarak to everyone. Have a great eid. 😁,54,3.3,3.8,16,en,68,joy,75,75,0.981252611
3319,6359,9381,9381,Eid Vibes. 😎 Missing the so called 'আবাদি' friends. 😔,54,3.3,3.8,16,en,53,sadness,75,75,0.998378515
3320,6360,9382,9382,Tit for tat.. xD,54,3.3,3.8,16,en,16,anger,75,75,0.875025034
3321,6362,9384,9384,Salute for Sir Gadeja. Sir for a reason. 👌👌,54,3.3,3.8,16,en,43,joy,75,75,0.617215872
3322,6363,9385,9385,Dacca's calling.. 😆😆The trip is totally on..!! 🔥🔥🔥,54,3.3,3.8,16,en,50,joy,75,75,0.987765014
3323,6364,9386,9386,"Probably the last day in this uniform. Was never too attached to it. But still the reminiscences of college life lingers around somewhere in the soul. Stating that I was a part of this institute,I was an MC'ian and will always remain one. 
#lastexamfact
#mccollege❤",54,3.3,3.8,16,en,265,joy,75,75,0.964314878
3324,6365,9387,9387,Yesterday was the birthday of a very special person.. 😘 Belated birthday celebrated. 😆😆,54,3.3,3.8,16,en,87,joy,75,75,0.998179317
3325,6366,9388,9388,This song really has something like jolt in it. Electrifies the whole body.. 😂😂,54,3.3,3.8,16,en,79,joy,75,75,0.995684028
3326,6367,9389,9389,The long wait ends. :3,54,3.3,3.8,16,en,22,anger,75,75,0.762436688
3327,6368,9390,9390,That's why he's different... 👌👌❤,54,3.3,3.8,16,en,32,joy,75,75,0.46445328
3328,6369,9391,9391,Damn... Shakib is playing the innings of the day.. 😲😲,54,3.3,3.8,16,en,53,anger,75,75,0.648211598
3329,6370,9392,9392,Will just leave it here.... xD,54,3.3,3.8,16,en,30,anger,75,75,0.60758394
3330,6371,9393,9393,"A junky who solves crimes to get high, the doctor who never came home from the war and the east wind just blowed my mind...! That was insane..! And the Holmeses are too good... 😂😂 The Final Problem is literally the best present of the year so far. ❤❤",54,3.3,3.8,16,en,250,anger,75,75,0.79299742
3331,6372,9394,9394,The Lying Detective is too hilarious. 😂😂,54,3.3,3.8,16,en,40,joy,75,75,0.570060372
3332,6373,9395,9395,Damn!! Locked room mysteries are the best....! 😍😍,54,3.3,3.8,16,en,49,joy,75,75,0.964190066
3333,6374,9396,9396,"Life isn't perfect. But your outfit can be. 😎
Photo Credit: আদীব চৌধুরী",54,3.3,3.8,16,en,71,joy,75,75,0.997907758
3334,6375,9397,9397,Pic Credit: Aakash :D,54,3.3,3.8,16,en,21,joy,75,75,0.755707741
3335,6377,9399,9399,Black is the original class.. 😎😎,54,3.3,3.8,16,en,32,joy,75,75,0.64721173
3336,6378,9400,9400,Can't wait man.. 😍😍,54,3.3,3.8,16,en,19,anger,75,75,0.335703999
3337,6379,9401,9401,"Today's my day.. 💀💀💀
#nightbeforebiologyexm",54,3.3,3.8,16,en,43,joy,75,75,0.854616523
3338,6380,9402,9402,With Birthday Boy... 😁😁😁,54,3.3,3.8,16,en,24,joy,75,75,0.704832792
3339,6381,9403,9403,"#throwback
#ragday16 :D",54,3.3,3.8,16,en,23,anger,75,75,0.708781183
3340,6382,9404,9404,"Thug Life. 😎😂
#ragday#flashmob#batch17. 😁",54,3.3,3.8,16,en,41,anger,75,75,0.933190107
3341,6383,9405,9405,Proud to be an MC'ian. :),54,3.3,3.8,16,en,25,joy,75,75,0.998049378
3342,6384,9406,9406,Took his sweet time like a lord and eventually paid the price.. 😂😂😂,54,3.3,3.8,16,en,67,joy,75,75,0.978279412
3343,6385,9407,9407,I would really like them to be in an anime... 😍😍,54,3.3,3.8,16,en,48,joy,75,75,0.955495
3344,6388,9410,9410,Artcell is my drug... ❤❤,54,3.3,3.8,16,en,24,joy,75,75,0.461085498
3345,6389,9411,9411,"Artcell again....!! ❤
#LincolnBhai 😍😍
#bannedcommunity
#anotherbrickonthewall..!! 😁😁",54,3.3,3.8,16,en,84,anger,75,75,0.912612796
3346,6391,9414,9414,"1.  Nei Proyojon
2.  Oshamajik
3.  Purnota
4.  Hotasha
5.  Mone Pore
6.  Sweet Child O' mine ( Guns n Roses )
7.  Joto Dure 
8.  Na
9.  Tomake 
10. Moharaj
11. Boshe Achhi

HAIL WARFAZE.

Thank you IUT 15.",62,3.7,2.2,15,en,205,love,76,76,0.705236614
3347,6393,9431,9431,#BoycottEveryLEAGUE,62,3.7,2.2,15,en,19,anger,76,76,0.889645875
3348,6394,9432,9432,Thank you EEE '16,62,3.7,2.2,15,en,17,joy,76,76,0.992039561
3349,6397,9448,9448,"It was United vs Spurs 2008 when i first heard the name LUKA MODRIC.
Still remember his volley against bolton, his goal against United in the champions league, his corner in the UCL final 2014 ( the one which ramos scored ) and the assist to ronaldo in the 2017 final. In the decade of Messi and Ronaldo, i am one of the very few to have an idol other than them. 
Boss, cant say much, but u are the best.",62,3.7,2.2,15,en,404,joy,76,76,0.994781315
3350,6398,9504,9504,Portugal er GK er pichhone Portugal er pashe oita Bangladesh er potaka chhilo na?,62,3.7,2.2,15,en,81,anger,76,76,0.615423441
3351,6399,9522,9522,Respect..,62,3.7,2.2,15,en,9,joy,76,76,0.873221934
3352,6401,9536,9536,Thats why I stay metal,62,3.7,2.2,15,en,22,anger,76,76,0.583185852
3353,6403,9576,9576,"Anyone going to/coming from Malaysia? If so, plz respond... chhotto help lagbe...",62,3.7,2.2,15,en,81,joy,76,76,0.503514886
3354,6404,9585,9585,True beauty captured by our very own Tauheed Shagor  Bhai,62,3.7,2.2,15,en,57,joy,76,76,0.994250655
3355,6428,9617,9617,One done out of five..,64,4.5,2.9,23,en,22,anger,77,77,0.670336127
3356,6431,9622,9622,"we are just not cool enough..
sorry brother... :)
2nd SWE tour 💜",64,4.5,2.9,23,en,64,joy,77,77,0.998225629
3357,6435,9628,9628,"#Crime_Partner 💜
Brother from another mother 💜",64,4.5,2.9,23,en,46,anger,77,77,0.623857975
3358,6436,9631,9631,"This place... <3
Oh man...!!
Have to wait a long time for your coming, then inshaALLAH :)

#Tour_3  <3

",64,4.5,2.9,23,en,104,joy,77,77,0.547465444
3359,6437,9633,9633,"1) Break Down..
2) ব্লকের মামু said, "" জীবনটা সুন্দর.. "" ( motivation )

3) printf( ""  \n "" ) ;

4) IUT লাইফে ব্রি* goal complete  Mahmud R. Khan MD Wali  😁😁😁
5) Pizza for UCL final 💜
#Pizza carrying credit goes to : Eftakhar Sazid,  Ahsanul Hoque Talha,  Siam

6) আলহামদুলিল্লাহ ভাল আছি ☺",64,4.5,2.9,23,en,289,joy,77,77,0.873025358
3360,6440,9636,9636,Last chill of 1-1 ...,64,4.5,2.9,23,en,21,fear,77,77,0.52054745
3361,6470,9683,9683,The 24/7 people <3,64,4.5,2.9,23,en,18,anger,77,77,0.44627589
3362,6513,9740,9740,Presenting Arnob...,70,3.4,3.3,17,en,19,anger,78,78,0.793409526
3363,6514,9741,9741,Black is on the stage!!,70,3.4,3.3,17,en,23,anger,78,78,0.968840122
3364,6515,9742,9742,"From the respect, generated from heart. ❤️",70,3.4,3.3,17,en,42,joy,78,78,0.810230076
3365,6516,9743,9743,"Being an freshman is one of the most desirable thing.. At last the long awaiting moment! 💜
#IUTianbrotherhood
#Freshers2018
#ChetaMoments
#OrganizedbyCEE16",70,3.4,3.3,17,en,155,joy,78,78,0.997860014
3366,6517,9744,9744,"At Last!!! 💜
#DJ
#nemesis
#Freshers2018",70,3.4,3.3,17,en,39,joy,78,78,0.795628846
3367,6518,9745,9745,"Did you ever imagine about travelling for free?! If not, then here's the idea! 😉

Evaluate. Process. Let dreams come true.

",70,3.4,3.3,17,en,124,joy,78,78,0.987414777
3368,6519,9746,9746,"When bengalis' got talent we're bound to admit it. 👌
#atticofficial",70,3.4,3.3,17,en,67,joy,78,78,0.980014801
3369,6521,9748,9748,"Its coming guyz! Get prepared to grab another glorious moment. 😉
#get_hyped",70,3.4,3.3,17,en,75,joy,78,78,0.998277545
3370,6526,9756,9756,"DHK-Ctg-Potenga-CU-Shitakunda-Khoiyachora_Waterfall-DHK.
An amazing experience it was! It felt like ruling over the seas and climbing on the top of the world. There was a difference of a moment only between life and death which we could overcome luckily and made a challenging experience during our journey. The memories cannot be expressed by words or pictures. These are feelings and visions that are worthy of experiencing only. 
#Unforgettable
#Unique
#Adventurous",70,3.4,3.3,17,en,468,joy,78,78,0.995500386
3371,6527,9758,9758,Keep calm and grab that moment. 😉,70,3.4,3.3,17,en,33,joy,78,78,0.990257621
3372,6532,9763,9763,"Everyone claims that they preserve 'ego'. But the reality isn't so fair. It doesn't define every individual as an egoistic person. Rather it considers 'ego' without a logical excuse as a lame illustration of the vagrant explorers. Still it seems controversial somehow. But all should preserve it respect to their common sense but not to their floating thoughts. :)
#Usual_feelings",70,3.4,3.3,17,en,380,anger,78,78,0.961524069
3373,6536,9767,9767,"Got a bit of luck after a long time. :)
#Rainbow
#Padma",70,3.4,3.3,17,en,55,joy,78,78,0.994321227
3374,6537,9769,9769,"""Remember, remember
the 5th of November""",70,3.4,3.3,17,en,40,joy,78,78,0.932094455
3375,6540,9772,9772,Those days! 💜,70,3.4,3.3,17,en,13,anger,78,78,0.454935819
3376,6541,9773,9773,The last freedom before entering into the jail. 😞,70,3.4,3.3,17,en,49,anger,78,78,0.753227651
3377,6543,9775,9775,Wishing good health to all of my friends around. Eid mubarak to everyone. 😊,70,3.4,3.3,17,en,75,joy,78,78,0.994173348
3378,6547,9779,9779,It's chilling time. 😎,70,3.4,3.3,17,en,21,joy,78,78,0.578684032
3379,6548,9780,9780,"Here we go again, Evolution! 😆",70,3.4,3.3,17,en,30,joy,78,78,0.937334359
3380,6549,9781,9781,"Done with 1-1. output/0=something. Wow, how cool academic education is! ☺
Time to advance to destination.
#semester_final_fact",70,3.4,3.3,17,en,126,joy,78,78,0.998731554
3381,6550,9782,9782,That time! Foinni gula ghum theke uthaisili.. 😒,70,3.4,3.3,17,en,47,anger,78,78,0.67943126
3382,6551,9783,9783,Time to get refreshed. Time to fill up the void area! :),70,3.4,3.3,17,en,56,joy,78,78,0.790700734
3383,6553,9785,9785,"Looking for inspirations, as an achievement or maybe gift! :)",70,3.4,3.3,17,en,61,joy,78,78,0.993120074
3384,6559,9791,9791,"Like, Share and Support. 😊
#Team_Arcanine
#Brandmaster2018",70,3.4,3.3,17,en,58,joy,78,78,0.986439884
