,Unnamed: 0.2,Unnamed: 0.1,level_0,index,Unnamed: 0,post,Mach,LSRP12,LSRP2,NRSM,Person,dark_triad,eng_usage_ratio,bng_usage_ratio,eng_switching_ratio,bng_switching_ratio,sentiment
7529,7529,7529,11263,11274,11274,"#REUNION2018
#GLHSM
Photo credit: TUs Banik",51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,joy
7530,7530,7530,11264,11275,11275,Goal!!! 😍😍😍,51,4.3,3.2,14,88,psycho,33.33333333333333,33.33333333333333,0.0,0.0,joy
7531,7531,7531,11265,11276,11276,"#GrandReunion2018
#GLHSM",51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,anger
7532,7532,7532,11267,11278,11278,"Well done sisters!! 💜💜💜💜💜
#Winner
#BANVSIND
#ASIA_CUP_FINAL",51,4.3,3.2,14,88,psycho,50.0,50.0,100.0,0.0,joy
7533,7533,7533,11268,11279,11279,White wash!!!  😡,51,4.3,3.2,14,88,psycho,50.0,16.666666666666664,100.0,0.0,anger
7534,7534,7534,11270,11281,11281,রুবেল death over এ বাংলাদেশের সেরা বোলার! অার কতবার তা প্রমান করতে হবে!  😡,51,4.3,3.2,14,88,psycho,23.52941176470588,64.70588235294117,50.0,50.0,joy
7535,7535,7535,11272,11283,11283,"ভেবেছিলাম এবার স্কুলের রিইউনিয়নে অাপনার সাথে দেখা হবে। অনেক কথা বলার বাকি ছিল Nabil ভাই(গভঃ ল্যাব'১১ ব্যাচ) !! :( :(
ইন্না লিল্লাহি ওয়া ইন্না ইলাইহি রাজিউন। 
অাল্লাহ অাপনাকে জান্নাত দান করুন। এখনো বিশ্বাস হচ্ছে না অাপনি অার অামাদের মাঝে নেই।  :'(",51,4.3,3.2,14,88,psycho,6.8181818181818175,86.36363636363636,100.0,0.0,joy
7536,7536,7536,11273,11284,11284,You will be missed...  😭,51,4.3,3.2,14,88,psycho,75.0,0.0,0.0,0.0,sadness
7537,7537,7537,11274,11285,11285,"Yes! we are in space. And our satellite can control thunders from outside of earth. I think our Bangabandhu-1 satellite will take us into deep space and we will be the first to prove the life outside earth and we will be the first nation to contact with them.We can travel at light speed with this satellite.  ✌✌ 
😂😂😂",51,4.3,3.2,14,88,psycho,90.32258064516128,6.451612903225806,50.0,50.0,joy
7538,7538,7538,11275,11286,11286,Hi!! 😂😂,51,4.3,3.2,14,88,psycho,33.33333333333333,33.33333333333333,0.0,0.0,joy
7539,7539,7539,11277,11288,11288,"19th May,2014.
Never thought Sejyoti Chakraborty that would be our last meet. You came to give a surprise. And surprisingly never came back!! 😒",51,4.3,3.2,14,88,psycho,79.16666666666666,16.666666666666664,60.0,40.0,joy
7540,7540,7540,11281,11292,11292,#Boss is back again for mymensingh!!  Abm Ashik ভাই সেরা 💜,51,4.3,3.2,14,88,psycho,46.66666666666666,33.33333333333333,100.0,0.0,joy
7541,7541,7541,11282,11293,11293,NEVER STOP ASKING & LEARNING!!,51,4.3,3.2,14,88,psycho,60.0,40.0,100.0,0.0,joy
7542,7542,7542,11283,11294,11294,#ঝালমুড়ি খাও 💜,51,4.3,3.2,14,88,psycho,40.0,20.0,100.0,0.0,anger
7543,7543,7543,11285,11296,11296,Old days are back..😎,51,4.3,3.2,14,88,psycho,100.0,0.0,0.0,0.0,joy
7544,7544,7544,11287,11298,11298,First time ever we are in 8th position in Test Ranking...  ✌✌,51,4.3,3.2,14,88,psycho,86.66666666666667,0.0,0.0,0.0,joy
7545,7545,7545,11288,11299,11299,💜,51,4.3,3.2,14,88,psycho,50.0,0.0,0.0,0.0,anger
7546,7546,7546,11289,11300,11300,অামার ফোন কিনা উপলক্ষে Siam পাগলা ট্রিট দিল...!!!,51,4.3,3.2,14,88,psycho,12.5,87.5,50.0,50.0,joy
7547,7547,7547,11291,11302,11302,"নিজের টাকায় ফোন কিনলাম।৪ মাস স্মার্টফোন ছাড়া ছিলাম। সত্যি অন্যরকম অনুভূতি।
#জীবন_সুন্দর",51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,joy
7548,7548,7548,11292,11303,11303,#Life_is_here,51,4.3,3.2,14,88,psycho,50.0,0.0,0.0,0.0,anger
7549,7549,7549,11293,11304,11304,"Anik Roy's Birthday celebration...!! 
😎😎😎 
#24th_April",51,4.3,3.2,14,88,psycho,16.666666666666664,83.33333333333334,50.0,50.0,joy
7550,7550,7550,11294,11305,11305,"Late night ""PANI PARTY"" for birthday boy Tawsif Mostafiz 
Happy Birthday to you...",51,4.3,3.2,14,88,psycho,61.53846153846154,38.46153846153847,50.0,50.0,joy
7551,7551,7551,11295,11306,11306,"My new Family... 
#EEE_17
#Excursion_2018",51,4.3,3.2,14,88,psycho,75.0,25.0,100.0,0.0,joy
7552,7552,7552,11297,11308,11308,my little brother...,51,4.3,3.2,14,88,psycho,100.0,0.0,0.0,0.0,anger
7553,7553,7553,11298,11309,11309,🔥🔥🔥⚡⚡⚡,51,4.3,3.2,14,88,psycho,50.0,0.0,0.0,0.0,anger
7554,7554,7554,11299,11310,11310,"জাগিবে একাকী তব করুণ আঁখি,
তব অঞ্চল ছায়া মোরে রহিবে ঢাকি,
তুমি রবে নীরবে,হৃদয়ে মম......
#April_18 
#she_left_the_country",51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,joy
7555,7555,7555,11300,11311,11311,"আনন্দলোকে মঙ্গলালোকে
বিরাজ সত্যসুন্দর...
        শুভ নববর্ষ",51,4.3,3.2,14,88,psycho,36.84210526315789,26.31578947368421,100.0,0.0,joy
7556,7556,7556,11303,11314,11314,৩ টা ঘণ্টা সত্যিই অনেক কিছুকে পাল্টে দেয়।আজ শনিবারটা আমার জন্য এমন নাও হতে পারত।,51,4.3,3.2,14,88,psycho,6.25,87.5,100.0,0.0,joy
7557,7557,7557,11304,11315,11315,nyc bro Mubeen,51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,joy
7558,7558,7558,11305,11316,11316,So devastated for Steve Smith. We all make mistakes and it’s really painful to see him like this!! 🙁🙁😰,51,4.3,3.2,14,88,psycho,85.0,10.0,66.66666666666666,33.33333333333333,sadness
7559,7559,7559,11307,11318,11318,"The ruthless and brutal armed operation undertaken by the Pakistan army..
#ভয়ংকর_সেই_কালরাত",51,4.3,3.2,14,88,psycho,90.9090909090909,9.090909090909092,100.0,0.0,anger
7560,7560,7560,11308,11319,11319,"Looks like whole Australian Cricket Team planned it to do..
strange thing happen in the big city....!!!!(1:15) 😂😂",51,4.3,3.2,14,88,psycho,83.33333333333334,11.11111111111111,66.66666666666666,33.33333333333333,fear
7561,7561,7561,11309,11320,11320,Once a laboratorian always a laboratorian...,51,4.3,3.2,14,88,psycho,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,anger
7562,7562,7562,11310,11321,11321,"I left her city & she left the country.I broke my heart in her street.Still this heart is beating in my chest.I threw her out of my heart.What I shouldn't have done, I did.Still this heart remembers only her.This heart is crazy 🤔🙄",51,4.3,3.2,14,88,psycho,79.54545454545455,18.181818181818183,50.0,50.0,sadness
7563,7563,7563,11311,11322,11322,3D tour of the blessed Ka'ba from inside ..,51,4.3,3.2,14,88,psycho,80.0,10.0,50.0,50.0,joy
7564,7564,7564,11312,11323,11323,She was a genius..,51,4.3,3.2,14,88,psycho,100.0,0.0,0.0,0.0,joy
7565,7565,7565,11313,11324,11324,Happy Birthday to Tamim Iqbal ���,51,4.3,3.2,14,88,psycho,50.0,50.0,100.0,0.0,joy
7566,7566,7566,11314,11325,11325,মিড শেষ!!!😎🤩🤩,51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,joy
7567,7567,7567,11315,11326,11326,"""A person doesn't give his roommate frooto mango juice but takes his(roommate) fan's air""-the theory of unknown particles.🐸🐸🐸",51,4.3,3.2,14,88,psycho,66.66666666666666,33.33333333333333,42.85714285714285,57.14285714285714,fear
7568,7568,7568,11316,11327,11327,😢,51,4.3,3.2,14,88,psycho,50.0,0.0,0.0,0.0,anger
7569,7569,7569,11317,11328,11328,"Bangladesh in final??🙄🙄 no way man...😶
that's how Sri Lanka Cricket treat us..😠😠
banner was printed before yesterday's match.",51,4.3,3.2,14,88,psycho,76.47058823529412,23.52941176470588,50.0,50.0,joy
7570,7570,7570,11318,11329,11329,গতিদানব সুজন ভাই!! ���,51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,joy
7571,7571,7571,11319,11330,11330,hi haters...,51,4.3,3.2,14,88,psycho,100.0,0.0,0.0,0.0,anger
7572,7572,7572,11320,11331,11331,pc: Piyas,51,4.3,3.2,14,88,psycho,0.0,100.0,0.0,0.0,anger
7573,7573,7573,11321,11332,11332,Where are the bitches now....??? Bangladesh for you...,51,4.3,3.2,14,88,psycho,87.5,12.5,50.0,50.0,anger
7574,7574,7574,11325,11336,11336,NEW USER,63,4.0,2.9,15,89,"mach, psycho, narcisist",100.0,0.0,0.0,0.0,joy
7575,7575,7575,11327,11338,11338,seriously 🤔,63,4.0,2.9,15,89,"mach, psycho, narcisist",66.66666666666666,0.0,0.0,0.0,anger
7576,7576,7576,11328,11339,11339,😍😍😍,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7577,7577,7577,11330,11341,11341,❤❤❤,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7578,7578,7578,11332,11343,11343,❤,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7579,7579,7579,11334,11345,11345,"After a long time
PC: Ornob Muhtasim <3",63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,37.5,100.0,0.0,joy
7580,7580,7580,11335,11346,11346,"BTM family💜
Where life began and love will never end💜
Photo Credit: Ornob Muhtasim💜💜💜",63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,50.0,50.0,50.0,joy
7581,7581,7581,11337,11348,11348,"#chillsoverthrills
#getready",63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,anger
7582,7582,7582,11339,11350,11350,Take a look at our group NEW B's AV as well. Please share and spread it.,63,4.0,2.9,15,89,"mach, psycho, narcisist",87.5,12.5,50.0,50.0,joy
7583,7583,7583,11340,11351,11351,Take a look at our group NEW B's AV as well. Please share and spread it.,63,4.0,2.9,15,89,"mach, psycho, narcisist",87.5,12.5,50.0,50.0,joy
7584,7584,7584,11341,11352,11352,I can't smile,63,4.0,2.9,15,89,"mach, psycho, narcisist",66.66666666666666,33.33333333333333,50.0,50.0,joy
7585,7585,7585,11345,11356,11356,I can't smile,63,4.0,2.9,15,89,"mach, psycho, narcisist",66.66666666666666,33.33333333333333,50.0,50.0,joy
7586,7586,7586,11346,11357,11357,ভাইরাই সব আমার,63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,joy
7587,7587,7587,11348,11359,11359,Happy birthday baby,63,4.0,2.9,15,89,"mach, psycho, narcisist",100.0,0.0,0.0,0.0,joy
7588,7588,7588,11349,11360,11360,#best_friend,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7589,7589,7589,11350,11361,11361,"Only we can 
#barca 6-1",63,4.0,2.9,15,89,"mach, psycho, narcisist",66.66666666666666,16.666666666666664,100.0,0.0,joy
7590,7590,7590,11352,11363,11363,congrats ভাইয়া। আবশেসে বিচি (বিজ্ঞান চিন্তা) আসল লেখা টি। তাই বন্ধুরা দেরি না করে কিনে নিন আপনার হার্ড কপি।,63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,joy
7591,7591,7591,11354,11365,11365,Bro's be like,63,4.0,2.9,15,89,"mach, psycho, narcisist",66.66666666666666,33.33333333333333,0.0,100.0,joy
7592,7592,7592,11356,11367,11367,আজকে গুরুর জন্মদিন । হ্যাপি বা৿থডে । ভাল করে গোসল করিস আজকে ।,63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,joy
7593,7593,7593,11357,11368,11368,"দুই দিন, তিন রাত পর বুঝতে পারলাম যে, শেষ একটি আপেক্ষিক শব্দ ।",63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,joy
7594,7594,7594,11360,11371,11371,#infected,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7595,7595,7595,11361,11372,11372,#college,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7596,7596,7596,11362,11373,11373,"স্বর্ণকেশ মেসি :3, গডলি জ্বালাতন 😉 ইব্রাহিমোভিচ,সুন্দ্রী আনা ইভানোভিচ,বিদায়ী শোয়াইনস্টেইগার ও একজন মেসি ভক্তের কিন্নর কণ্ঠের গান শুনে হৃদয় জুড়াতে কান পাতুন DUwave এ,হাত রাখুন আমাদের হাতে। ♥♥♥
আমার ভাইTareque Muzahid Zameee, Ahsan Adib ভাই, Rayhan A Sifat ভাই , মাহাদি ভাই, আলভি ভাই ফুটবল নিয়ে কথা করেছেন 😉 😃 😃

আজ রাত ১১ টায় শুরু হবে এই শো 🙂
পিসি/ল্যাপটপ থেকে যারা আমাদের শো শুনতে চান তারা http://duwave.radiostream321.com এ ক্লিক করুন...
আর যারা মুঠোফোন থেকে বসতে চান(অবশ্যই আপনার মোবাইলটি এন্ড্রয়েড সমৃদ্ধ হতে হবে) তারা listen2myradio এপসটি ডাউনলোড করে DUwave সার্চ দিয়ে লাইভ শুনতে পারবে

#WAITING",63,4.0,2.9,15,89,"mach, psycho, narcisist",8.16326530612245,84.6938775510204,87.5,12.5,joy
7597,7597,7597,11363,11374,11374,"#friends
#Chemistry_class",63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,anger
7598,7598,7598,11364,11375,11375,:/,63,4.0,2.9,15,89,"mach, psycho, narcisist",0.0,100.0,0.0,0.0,anger
7599,7599,7599,11367,11378,11378,At last ar YouTube a age verification lagbe na 😂,63,4.0,2.9,15,89,"mach, psycho, narcisist",54.54545454545454,36.36363636363637,66.66666666666666,33.33333333333333,joy
7600,7600,7600,11368,11379,11379,Brothers,63,4.0,2.9,15,89,"mach, psycho, narcisist",100.0,0.0,0.0,0.0,anger
7601,7601,7601,11370,11381,11381,🙀,63,4.0,2.9,15,89,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7602,7602,7602,11375,11386,11386,batti paisi :p,63,4.0,2.9,15,89,"mach, psycho, narcisist",25.0,50.0,0.0,0.0,anger
7603,7603,7603,11379,11390,11390,NEW USER,71,3.1,3.1,16,90,"mach, psycho, narcisist",100.0,0.0,0.0,0.0,joy
7604,7604,7604,11381,11392,11392,To the end I go...,71,3.1,3.1,16,90,"mach, psycho, narcisist",100.0,0.0,0.0,0.0,anger
7605,7605,7605,11382,11393,11393,"BTM family💜
Where life began and love will never end💜
Photo Credit: Ornob Muhtasim💜💜💜",71,3.1,3.1,16,90,"mach, psycho, narcisist",50.0,50.0,50.0,50.0,joy
7606,7606,7606,11384,11395,11395,Take a look at our group NEW B's AV as well. Please share and spread it.,71,3.1,3.1,16,90,"mach, psycho, narcisist",87.5,12.5,50.0,50.0,joy
7607,7607,7607,11385,11396,11396,Those lit days. 💖   Sabab's click.📷,71,3.1,3.1,16,90,"mach, psycho, narcisist",63.63636363636363,9.090909090909092,50.0,50.0,joy
7608,7608,7608,11386,11397,11397,P.C: Saba Salehin. ❤️,71,3.1,3.1,16,90,"mach, psycho, narcisist",20.0,60.0,0.0,0.0,anger
7609,7609,7609,11387,11398,11398,"9 years have passed since i have been with them. They aren't school friends for me but Fam. 
#bleedredandblue❤💙 #WeMadeItHappen
#SecondFam #MMBatch17",71,3.1,3.1,16,90,"mach, psycho, narcisist",73.91304347826086,17.391304347826086,66.66666666666666,33.33333333333333,joy
7610,7610,7610,11388,11399,11399,MM batch 17 <3,71,3.1,3.1,16,90,"mach, psycho, narcisist",66.66666666666666,0.0,0.0,0.0,fear
7611,7611,7611,11390,11401,11401,Things going too far now!,71,3.1,3.1,16,90,"mach, psycho, narcisist",80.0,20.0,100.0,0.0,anger
7612,7612,7612,11391,11402,11402,:D,71,3.1,3.1,16,90,"mach, psycho, narcisist",50.0,0.0,0.0,0.0,anger
7613,7613,7613,11394,11405,11405,NEW USER,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7614,7614,7614,11395,11406,11406,"Proud to have them as seniors ♥ IUT wouldn't have been the same without them ♥ 
#thankyouCEE16",43,1.7,1.7,21,91,"psycho, narcisist",73.68421052631578,15.789473684210526,66.66666666666666,33.33333333333333,joy
7615,7615,7615,11396,11407,11407,"Kiki loves you ♥
#BhaiAshteseToh",43,1.7,1.7,21,91,"psycho, narcisist",50.0,50.0,50.0,50.0,love
7616,7616,7616,11397,11408,11408,"বাংলাদেশ সরকারের টনকটা যাতে একটু তাড়াতাড়ি নড়ে এই আশায় রইলাম  :)
#WeWantJustice",43,1.7,1.7,21,91,"psycho, narcisist",7.6923076923076925,84.61538461538461,100.0,0.0,joy
7617,7617,7617,11398,11409,11409,#GGMU 😌😌,43,1.7,1.7,21,91,"psycho, narcisist",50.0,0.0,0.0,0.0,anger
7618,7618,7618,11399,11410,11410,💘,43,1.7,1.7,21,91,"psycho, narcisist",50.0,0.0,0.0,0.0,anger
7619,7619,7619,11400,11411,11411,1AM journeys are not as bad as you think,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,sadness
7620,7620,7620,11401,11412,11412,"Assalamu Alaikum,

We, New B, have been selected for the 2nd round of Brand Master 2018 hosted by UIU Marketing Forum. This is the TVC we have created for the 2nd round. We will be judged based on the number of views on the video. Your support can help us get to the next round of the competition. Do watch it and share with your friends & families.

TVC Link: https://www.youtube.com/watch?v=NG0zItiT7Z8

#BrandMaster2018
#NewB",43,1.7,1.7,21,91,"psycho, narcisist",84.28571428571429,14.285714285714285,50.0,50.0,joy
7621,7621,7621,11402,11413,11413,"ডিপার্টমেন্টের সবার চোখে চোখে থাকলে ছবিতে আর থাকতে হয় না :')
#BTM17
#BTMVenture18
#chillsoverthrills",43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,joy
7622,7622,7622,11403,11414,11414,Wait!! Whaaaaatt *_*,43,1.7,1.7,21,91,"psycho, narcisist",25.0,50.0,0.0,0.0,anger
7623,7623,7623,11404,11415,11415,"দুই বছরে দুইবার বুঝলাম
L M A O",43,1.7,1.7,21,91,"psycho, narcisist",42.85714285714285,57.14285714285714,0.0,100.0,joy
7624,7624,7624,11405,11416,11416,"Lalakhal, Sylhet, 2016",43,1.7,1.7,21,91,"psycho, narcisist",25.0,50.0,0.0,0.0,joy
7625,7625,7625,11406,11417,11417,©Jubayer Khondokar,43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,anger
7626,7626,7626,11407,11418,11418,"Everyone is invited to come and pay us a visit. :D Your time will not be wasted. 
Event Link : https://www.facebook.com/events/344069562776462/",43,1.7,1.7,21,91,"psycho, narcisist",82.6086956521739,8.695652173913043,66.66666666666666,33.33333333333333,sadness
7627,7627,7627,11409,11420,11420,#NotourVC,43,1.7,1.7,21,91,"psycho, narcisist",50.0,0.0,0.0,0.0,anger
7628,7628,7628,11410,11421,11421,Happy New Year,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7629,7629,7629,11411,11422,11422,"Went to Saint Martin's Island for a day. The scenery I enjoyed was worth all the tiresome journey I had. The beauty of the Bay of Bengal will always be engraved in my mind. The thing I witnessed that broke my heart was the way we are destroying Bay of Bengal. Today was the only day I felt ashamed of being a Bangladeshi. The number of chips' packs, cold drink cans and plastic cups that were thrown into the sea was probably uncountable, not to mention the number of times I have seen people spit into the sea. None of us can change things on our own. Lets start from our families. Lets keep the beautiful things beautiful. Lets not ruin nature anymore.
#Keepbangladeshclean
#CleanBangladesh
#Cleanthenature",43,1.7,1.7,21,91,"psycho, narcisist",97.5609756097561,2.4390243902439024,60.0,40.0,joy
7630,7630,7630,11412,11423,11423,"""মোটা মানুষের ছবি একটু পাশ থেকে তুলিস ভাই চিকন লাগবে""
Ali Akhyear তুলে দিয়ে আমায় ধন্য করেছে",43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,joy
7631,7631,7631,11413,11424,11424,"Late night realizations:
Why do people go to Oscar!?
-To get their purOSCAR",43,1.7,1.7,21,91,"psycho, narcisist",72.72727272727273,27.27272727272727,60.0,40.0,anger
7632,7632,7632,11414,11425,11425,চর্বিগুলো বেশ গরম 😂😂😂😂,43,1.7,1.7,21,91,"psycho, narcisist",20.0,60.0,0.0,0.0,joy
7633,7633,7633,11415,11426,11426,#silhouette #bnw #leadinglines #railline #train #chittagong #bangladesh #ShotonOnePlus #oneplus5,43,1.7,1.7,21,91,"psycho, narcisist",50.0,0.0,0.0,0.0,anger
7634,7634,7634,11416,11427,11427,"""Art Culture er manushjon"" - Sultan Bhai
#team_ACCPC
#ACCPC",43,1.7,1.7,21,91,"psycho, narcisist",50.0,37.5,66.66666666666666,33.33333333333333,joy
7635,7635,7635,11417,11428,11428,©Jubayer Khondokar,43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,anger
7636,7636,7636,11418,11429,11429,Somewhere I Belong,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7637,7637,7637,11420,11431,11431,তিনটা দিনে যদি শরীর বা মন কোনোটার ক্লান্তি কাটে তাতেই যাত্রা সফল!,43,1.7,1.7,21,91,"psycho, narcisist",0.0,100.0,0.0,0.0,joy
7638,7638,7638,11421,11432,11432,"Happy Birthday to the girl I met back in class 8, realised she's a good friend in class 10 :') and the rest shall remain untold :v thanks for existing <3",43,1.7,1.7,21,91,"psycho, narcisist",82.85714285714286,5.714285714285714,50.0,50.0,joy
7639,7639,7639,11422,11433,11433,Such response *_*  well done ACCPC'18 :D,43,1.7,1.7,21,91,"psycho, narcisist",63.63636363636363,9.090909090909092,100.0,0.0,joy
7640,7640,7640,11423,11434,11434,"People need to understand this :D but,oh well ""আমরা গেঞ্জাম করতে ভালবাসি""",43,1.7,1.7,21,91,"psycho, narcisist",53.84615384615385,38.46153846153847,66.66666666666666,33.33333333333333,joy
7641,7641,7641,11424,11435,11435,"On July 07,2015 I received a text saying my migration to Adamjee Cantonment College was successful. I was neither happy nor sad about the news. On July 26,2015 I attended my first class at the college. And now I'm here standing in my college campus and wondering how time flew away. Leaving Chittagong and coming to Dhaka for studying was one of the saddest things for me at that time. I never thought of getting such mentors, teachers, friends and most of all memories out of my college life back then. This was probably two of my best years in this small life I have already lived. 
Adamjee Cantonment College gave me the opportunity to see a leader like Tameem Ahmed Chowdhury sir. I will always remember this man for making the college a whole lot better and enjoyable place for us the Adamjeeans. 
Adamjee Cantonment College gave me teachers like Zakia Sultana ma'am to whom I can look upto for every problem I face. 
Adamjee Cantonment College gave me the opportunity to spend times with so many wonderful people whom I call my ""FRIENDS"". 
Adamjee Cantonment College gave me some awesome seniors who will always be ready to help their juniors with whatever they can.
Adamjee Cantonment College gave me so many memories that I will cherish throughout my life.
Adamjee Cantonment College gave me a family which people know as a club. Adamjee Cantonment College Photography Club - ACCPC is my family <3 I will miss working. 
Last but not least Adamjee Cantonment College gave me a motto to follow and make world a better place. I pray and intend to build my life based on the motto ""EDUCATION DISCIPLINE MORALITY"".
#proud_to_be_an_adamjeean 
Muhtasim Ornob 
ID : 150556
Signing Out.",43,1.7,1.7,21,91,"psycho, narcisist",89.00343642611683,9.621993127147768,50.0,50.0,joy
7642,7642,7642,11425,11436,11436,Ali Akhyear - It all started in 2010. Ups and downs chilo but tao we still did put things together. CCPC te bhai bolto ACC te dui motu :v Hope to keep this relationship for a long long time.,43,1.7,1.7,21,91,"psycho, narcisist",71.42857142857143,21.428571428571427,57.14285714285714,42.85714285714285,joy
7643,7643,7643,11426,11437,11437,Tawsif Mustasin Rafin - Class er first din Tahsin er shathe porichoy howar por e tor shathe porichoy hoisilo. Tokhon theke dekhei ashtesi hyper hoite dui ek second e enough tor jonne. Best of luck for your future bhai.,43,1.7,1.7,21,91,"psycho, narcisist",47.5,50.0,54.54545454545454,45.45454545454545,joy
7644,7644,7644,11427,11438,11438,ACCPC17 - ACCPC18 I just love being with these people. And the club will always be in my heart <3,43,1.7,1.7,21,91,"psycho, narcisist",81.81818181818183,9.090909090909092,50.0,50.0,joy
7645,7645,7645,11428,11439,11439,College er last koyekta din ei manushgular shathei kete gese :3,43,1.7,1.7,21,91,"psycho, narcisist",41.66666666666667,50.0,66.66666666666666,33.33333333333333,joy
7646,7646,7646,11429,11440,11440,ACCPC'17 - The Team and The Leader. i'm gonna miss these people from the bottom of my heart.,43,1.7,1.7,21,91,"psycho, narcisist",78.94736842105263,15.789473684210526,50.0,50.0,sadness
7647,7647,7647,11430,11441,11441,Jesmin Jolly ma'am - Doa korben ma'am jeno shobshomoy apnader expectation moto agate pari.,43,1.7,1.7,21,91,"psycho, narcisist",26.666666666666668,66.66666666666666,57.14285714285714,42.85714285714285,joy
7648,7648,7648,11431,11442,11442,"Meyetar ID Deactivated but I wouldn't be leaving her photo behind :3 21st Feb,2016 te burger chaisilam meyetar kach theke :') it all started there.",43,1.7,1.7,21,91,"psycho, narcisist",65.38461538461539,30.76923076923077,42.85714285714285,57.14285714285714,anger
7649,7649,7649,11432,11443,11443,২০১৫ এর জুলাই মাসে আদমজী ক্যান্টনমেন্ট কলেজে ভর্তি হয়ে চিন্তাও মাথায় আসেনি এত ভাল কিছু মানুষকে নিজের জীবনে পাবো।,43,1.7,1.7,21,91,"psycho, narcisist",5.0,90.0,100.0,0.0,joy
7650,7650,7650,11433,11444,11444,Tahsin Ul Islam - College er ekdom prothom class ei kotha hoisilo. Tarpor theke ekhon porjonto kono dhoroner jhogra bibad chara e choltese. Oidin k vabsilo porer bochor September e ACCPC er GS AGS announce hobo amra duijon :') mone rakhar jonno jodio GS AGS er post ta dorkar nai. Bipode apode shahajjo korte kokhono pichas nai. Thank you very much for everything bhai.,43,1.7,1.7,21,91,"psycho, narcisist",32.30769230769231,66.15384615384615,50.0,50.0,joy
7651,7651,7651,11434,11445,11445,"Adib Arnob - Well well well I don't know if you remember we met back in class 6 :v Chittagong Shaheen e porti. I remember those days pretty much well. Prothom dike kotha hoito na but erpor the way we ""zinged"" was awesome :')",43,1.7,1.7,21,91,"psycho, narcisist",65.95744680851064,27.659574468085108,53.333333333333336,46.66666666666666,joy
7652,7652,7652,11435,11446,11446,"Saying goodbye to Adamjee Cantonment College. It wasn't easy for any of us. We all are going to miss our beloved college a lot. Wanted to keep some memory of our college life. Things we are going to miss. Things that will make us feel sad and make many cry for the rest of our life. The only question that will be going through our mind for the next few days is, ""Are we leaving already?!"" 
 
PROUD TO BE AN ADAMJEEAN <3

https://youtu.be/In23YZmG4Ao - for better resolution",43,1.7,1.7,21,91,"psycho, narcisist",89.77272727272727,9.090909090909092,55.55555555555556,44.44444444444444,sadness
7653,7653,7653,11436,11447,11447,The king will stand tall,43,1.7,1.7,21,91,"psycho, narcisist",100.0,0.0,0.0,0.0,joy
7654,7654,7654,11437,11448,11448,"Happy Birthday Tanzim Ibn Hasan Nihal Bhaiya :D 
Many many happy returns of the day. I forgot to make video of me wishing :3",43,1.7,1.7,21,91,"psycho, narcisist",69.23076923076923,23.07692307692308,66.66666666666666,33.33333333333333,sadness
7655,7655,7655,11438,11449,11449,It's better to get busy with ownself while others are busy with themselves :),43,1.7,1.7,21,91,"psycho, narcisist",80.0,13.333333333333334,33.33333333333333,66.66666666666666,anger
